player,pos,exp,num,hgt,team,conf,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,year,id,fgm,ftm,fta,ft_pct,two_m,two_a,two_pct,three_m,three_a,three_pct,dunk_m,dunk_a,dunk_pct,rim_m,rim_a,rim_pct,mid_m,mid_a,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,rec,pick,fga,fg_pct
Brandon Miller,Pure PG,Sr,2.0,6-0,Alabama A&M,SWAC,1,3.3,20.0,3.0,0.0,2.0,2.0,3.0,2.0,1.5,0.0,1.0,11.8,93.8,75.0,75.0,2021,68156,1,0,0,0.0,0,0,0.0,1,2,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,-0.294175,1.63487,81.0169,98.2179,103.699,3.30654,-2.39339,-2.24365,-4.63704,0.0,10.4,28.9,48.2,5.1,0.0,0.0,2.0,,,2,0.5
Brandon Miller,Stretch 4,Fr,24.0,6-9,Alabama,SEC,37,80.0,32.6486,18.8108,2.0541,6.1892,8.2432,2.0541,2.18919988117508,0.93828801,0.8919,0.8649,25.0,117.0,53.3,58.32,2023,76221,222,146,170,0.859,116,240,0.483,106,276,0.384,23.0,26.0,0.8846,85.0,147.0,0.5782,31.0,93.0,0.3333,4.9355,4.80091,131.678,90.9723,85.9946,263.132,7.33257,3.62961,10.9622,6.7,17.7,12.7,14.7,2.4,1.5,32.9,2.9,97.2,2.0,516,0.430232558139535
Emanuel Miller,Wing F,Fr,5.0,6-7,Texas A&M,SEC,30,60.9,24.4667,6.3667,2.0,4.3333,6.3333,0.8667,1.16670001505524,0.74286448,0.7,0.0667,17.6,95.7,41.3,46.44,2020,70343,65,58,94,0.617,62,140,0.443,3,21,0.143,9.0,9.0,1.0,49.0,89.0,0.5506,13.0,52.0,0.25,0.843408,2.88708,95.3166,96.776,93.1935,148.964,-0.606947,0.782111,0.175163,9.6,20.9,8.1,16.5,0.4,1.7,58.4,3.2,71.0,,161,0.403726708074534
Emanuel Miller,PF/C,So,5.0,6-7,Texas A&M,SEC,17,73.8,31.2353,16.2353,3.0588,5.1765,8.2353,1.4118,2.64709990218405,0.53333839,0.8235,0.1176,25.9,114.0,57.1,62.96,2021,70343,100,76,93,0.817,100,169,0.592,0,6,0.0,1.0,1.0,1.0,63.0,86.0,0.7326,37.0,83.0,0.4458,4.51984,3.29629,126.957,100.32,96.8434,100.799,5.06473,0.369205,5.43394,11.7,20.6,12.2,19.8,0.5,1.6,53.1,2.7,71.0,,175,0.571428571428571
Emanuel Miller,Wing F,Jr,2.0,6-7,TCU,B12,34,68.2,27.5,10.2941,2.4412,3.7353,6.1765,0.8824,1.3529000748526,0.65222851,0.6765,0.7647,19.3,109.4,51.2,53.68,2022,70343,142,55,80,0.688,131,243,0.539,11,45,0.244,15.0,17.0,0.8824,98.0,149.0,0.6577,33.0,94.0,0.3511,2.86735,3.40391,115.667,96.3827,91.4646,173.049,2.46869,1.93378,4.40247,10.4,15.5,6.7,15.2,3.0,1.5,27.8,3.0,71.0,,288,0.493055555555556
Emanuel Miller,Wing F,Sr,2.0,6-7,TCU,B12,32,67.6,29.6875,12.3438,1.9062,4.625,6.5312,1.7188,1.78120010647407,0.96496738,0.9375,0.875,20.7,106.1,53.5,54.9,2023,70343,165,45,69,0.652,145,276,0.525,20,51,0.392,21.0,25.0,0.84,96.0,161.0,0.5963,49.0,115.0,0.4261,2.71142,3.89292,113.654,95.8153,91.2933,191.439,2.27924,1.95474,4.23398,7.2,17.9,11.3,16.4,3.1,1.8,21.1,2.8,71.0,,327,0.504587155963303
Emanuel Miller,Wing G,Sr,2.0,6-7,TCU,B12,34,80.4,32.6471,15.7941,2.1765,3.9118,6.0882,2.5294,1.49999993476714,1.68626674,1.0882,0.4118,21.8,121.1,52.6,57.92,2024,70343,189,128,157,0.815,158,308,0.513,31,81,0.383,12.0,15.0,0.8,118.0,194.0,0.6082,40.0,114.0,0.3509,4.49985,3.56353,128.882,102.482,98.6577,191.347,5.27299,1.13098,6.40397,7.6,14.3,14.7,11.9,1.4,1.9,40.4,1.9,71.0,,389,0.48586118251928
Jordan Miller,,Fr,,6-2,Furman,SC,30,47.1,18.8333,5.2333,0.2667,1.8,2.0667,1.1333,1.6000000903556,0.70831246,0.9333,0.1667,21.5,77.2,38.0,42.59,2008,2661,53,34,47,0.723,36,99,0.364,17,63,0.27,,,,,,,,,,-0.453782,1.34892,77.8133,106.024,106.116,104.047,-5.60262,-0.250174,-5.8528,1.7,11.5,13.7,23.9,1.0,3.0,29.0,4.1,4.4,,162,0.327160493827161
Jordan Miller,,So,,6-2,Furman,SC,28,77.7,31.3571,13.4286,0.6786,2.4643,3.1429,1.5714,2.17860000341056,0.7212889,1.3214,0.25,26.4,91.5,41.8,46.89,2009,2661,128,82,103,0.796,90,233,0.386,38,119,0.319,,,,,,,,,,1.03056,1.76405,94.7626,109.408,109.91,144.101,-1.32957,-1.5901,-2.91967,2.5,10.1,13.1,16.2,0.9,2.6,29.3,3.6,4.4,,352,0.363636363636364
Jordan Miller,Wing G,Jr,11.0,6-2,Furman,SC,26,72.7,31.4615,13.4231,0.7308,3.3462,4.0769,1.7692,2.23079996105809,0.79307873,0.8077,0.4615,22.9,100.2,46.5,52.21,2010,2661,110,87,110,0.791,68,156,0.436,42,126,0.333,1.0,1.0,1.0,21.0,38.0,0.5526,47.0,118.0,0.3983,1.77118,2.305,102.025,102.484,105.29,138.579,0.660464,-0.80551,-0.145046,2.7,11.7,13.2,17.9,1.4,1.5,39.0,3.6,4.4,,282,0.390070921985816
Jordan Miller,Combo G,Sr,11.0,6-2,Furman,SC,28,61.2,27.3214,11.5357,0.3929,2.1071,2.5,1.6429,1.71430004844158,0.95835032,0.6429,0.4286,22.5,106.9,51.6,55.56,2011,2661,104,68,92,0.739,57,120,0.475,47,127,0.37,0.0,0.0,,25.0,38.0,0.6579,32.0,82.0,0.3902,2.03027,2.11338,107.772,103.521,104.536,117.297,1.74655,-0.620351,1.1262,1.8,9.2,14.0,17.5,1.8,1.5,37.2,3.1,4.4,,247,0.421052631578947
Jordan Miller,Wing F,Fr,11.0,6-6,George Mason,A10,17,37.8,29.5882,10.4118,3.7647,3.2941,7.0588,0.6471,1.11760001898417,0.57900858,0.8235,0.7647,16.9,125.2,63.8,63.98,2019,66295,71,29,47,0.617,65,98,0.663,6,18,0.333,8.0,8.0,1.0,63.0,88.0,0.7159,2.0,10.0,0.2,3.57185,2.7172,122.503,101.5,102.799,91.1196,3.9479,-0.130425,3.81747,15.1,12.8,4.6,13.2,3.0,1.6,40.5,3.3,,48.0,116,0.612068965517241
Jordan Miller,Wing G,So,11.0,6-6,George Mason,A10,32,80.7,32.4062,12.6562,2.1875,3.0625,5.25,1.4375,1.84379993892052,0.7796399,1.0625,0.1562,21.1,106.3,49.8,53.35,2020,66295,145,82,117,0.701,112,224,0.5,33,100,0.33,5.0,5.0,1.0,69.0,107.0,0.6449,43.0,117.0,0.3675,2.65827,2.88354,109.073,102.239,101.598,173.213,2.19784,-0.365298,1.83254,7.6,10.8,9.7,16.0,0.6,1.9,36.1,2.7,,48.0,324,0.447530864197531
Jordan Miller,Wing G,Jr,11.0,6-6,George Mason,A10,19,73.4,32.9,15.75,2.4,3.65,6.05,2.0,1.89999998005,1.05263159,0.95,0.4,24.2,109.6,51.2,54.71,2021,66295,114,52,67,0.776,90,176,0.511,24,70,0.343,5.0,5.0,1.0,59.0,87.0,0.6782,31.0,89.0,0.3483,3.49809,3.0925,116.411,100.831,99.7125,111.067,4.28687,-0.320493,3.96637,7.7,13.2,13.3,13.9,1.2,1.7,27.2,1.9,,48.0,246,0.463414634146341
Jordan Miller,Wing G,Jr,11.0,6-7,Miami FL,ACC,36,74.6,30.7778,10.0278,2.0833,3.9167,6.0,1.1389,0.861099989798207,1.32261063,1.75,0.5556,15.9,122.3,59.7,61.33,2022,66295,147,48,68,0.706,128,197,0.65,19,65,0.292,18.0,21.0,0.8571,115.0,161.0,0.7143,13.0,36.0,0.3611,3.71962,3.33873,120.347,101.127,96.0275,219.932,3.36925,1.54693,4.91618,8.4,15.2,6.8,10.4,2.0,3.4,26.0,2.6,,48.0,262,0.561068702290076
Jordan Miller,Wing G,Sr,11.0,6-7,Miami FL,ACC,37,86.9,34.8919,15.2973,2.0541,4.1622,6.2162,2.6757,1.32430007286496,2.02046353,1.2162,0.4054,20.0,127.2,58.5,61.61,2023,66295,218,98,125,0.784,186,309,0.602,32,91,0.352,18.0,18.0,1.0,139.0,203.0,0.6847,47.0,106.0,0.4434,5.38985,3.43765,131.898,105.048,100.742,227.407,5.79769,1.10803,6.90572,7.2,14.0,14.1,11.1,1.3,2.0,31.3,2.0,,48.0,400,0.545
Riley Minix,Stretch 4,Sr,22.0,6-7,Morehead St.,OVC,31,87.3,33.8,20.9429,3.0286,6.6286,9.6571,2.1714,2.31429999400908,0.93825347,1.3143,1.0,28.1,122.7,60.4,63.95,2024,78960,242,120,145,0.828,190,292,0.651,52,152,0.342,20.0,20.0,1.0,130.0,171.0,0.7602,60.0,121.0,0.4959,5.1801,3.73063,131.347,97.3126,99.774,221.047,6.88976,1.18719,8.07695,9.7,21.1,14.4,15.3,3.1,2.1,32.7,2.7,,,444,0.545045045045045
Josh Minott,PF/C,Fr,20.0,6-8,Memphis,Amer,33,36.7,14.6667,6.5758,1.5758,2.1818,3.7576,0.9394,0.9394,1.0,0.8182,0.6667,21.7,114.5,52.8,57.14,2022,75027,83,49,65,0.754,81,145,0.559,2,14,0.143,25.0,29.0,0.8621,71.0,113.0,0.6283,10.0,32.0,0.3125,1.90205,1.95656,122.771,92.9083,88.9535,110.884,3.7021,3.08695,6.78906,12.8,15.7,12.8,16.5,5.4,3.1,40.9,4.8,91.6,45.0,159,0.522012578616352
Yves Missi,C,Fr,21.0,7-0,Baylor,B12,33,54.7,22.9706,10.7353,2.6176,2.9706,5.5882,0.3824,1.14709993847237,0.33336241,0.5882,1.5,21.9,120.3,61.3,62.14,2024,77857,136,83,134,0.619,136,222,0.613,0,0,0.0,59.0,67.0,0.8806,116.0,165.0,0.703,20.0,57.0,0.3509,3.39148,2.69666,131.923,102.411,96.1109,144.934,4.12361,1.70931,5.83293,14.4,16.3,3.5,13.9,7.1,1.4,60.4,4.2,92.6,,222,0.612612612612613
Ajay Mitchell,Scoring PG,Fr,13.0,6-4,UC Santa Barbara,BW,25,76.5,32.0741,11.5556,0.1481,2.0741,2.2222,3.7407,1.77779996496298,2.10411749,0.8148,0.2222,19.2,112.5,55.7,59.9,2022,74476,105,68,90,0.756,91,157,0.58,14,44,0.318,1.0,1.0,1.0,38.0,60.0,0.6333,53.0,97.0,0.5464,2.66872,2.4502,109.461,101.734,105.305,123.196,0.341468,0.064058,0.405526,0.7,7.9,21.3,17.8,0.5,1.5,44.8,3.8,,,201,0.522388059701492
Ajay Mitchell,Scoring PG,So,13.0,6-5,UC Santa Barbara,BW,33,86.6,33.8857,16.3143,0.3143,2.4,2.7143,5.1429,2.22860003167161,2.30768192,1.3143,0.2857,26.2,117.3,53.6,59.81,2023,74476,193,154,188,0.819,174,308,0.565,19,70,0.271,1.0,1.0,1.0,119.0,186.0,0.6398,55.0,122.0,0.4508,4.7229,2.94209,126.503,102.897,104.766,185.252,4.43879,0.319653,4.75845,1.3,8.8,29.7,14.6,0.9,2.3,49.7,2.3,,,378,0.510582010582011
Ajay Mitchell,Scoring PG,Jr,13.0,6-5,UC Santa Barbara,BW,27,74.9,31.5172,20.0,0.2414,3.7931,4.0345,3.9655,2.55170004578389,1.55406197,1.1724,0.3793,31.1,113.4,53.1,60.04,2024,74476,182,153,178,0.86,152,291,0.522,30,80,0.375,2.0,2.0,1.0,91.0,153.0,0.5948,61.0,138.0,0.442,4.3546,2.51045,127.614,105.503,108.071,157.254,4.58339,0.158345,4.74174,0.9,13.0,28.7,15.6,1.3,2.1,48.0,3.3,,,371,0.490566037735849
Davion Mitchell,Scoring PG,Fr,10.0,6-1,Auburn,SEC,34,42.8,17.1176,3.7059,0.2647,0.8824,1.1471,1.8529,1.11759994756828,1.65792778,0.5294,0.0294,13.5,99.6,50.0,52.62,2018,51367,45,21,31,0.677,30,53,0.566,15,52,0.288,0.0,0.0,,28.0,43.0,0.6512,2.0,12.0,0.1667,0.364786,1.69457,93.9399,105.402,101.27,91.0163,-2.6405,1.15152,-1.48897,1.7,5.7,18.4,26.3,0.2,1.7,29.5,5.0,88.4,9.0,105,0.428571428571429
Davion Mitchell,Scoring PG,So,45.0,6-2,Baylor,B12,30,80.7,32.4,9.9,0.3333,2.3667,2.7,3.8,2.23330000407342,1.70151793,1.4667,0.3667,19.1,100.5,47.5,50.34,2020,51367,105,53,80,0.662,71,152,0.467,34,105,0.324,4.0,4.0,1.0,58.0,96.0,0.6042,13.0,56.0,0.2321,2.20937,4.26107,105.074,92.7138,89.2827,170.201,0.225091,3.32685,3.55194,1.1,8.6,22.3,21.7,1.3,2.7,31.1,3.4,88.4,9.0,257,0.408560311284047
Davion Mitchell,Pure PG,Jr,45.0,6-2,Baylor,B12,30,80.8,32.4667,14.0667,0.4667,2.2,2.6667,5.5,2.43330001688445,2.26030492,1.9,0.3667,21.6,122.1,61.3,62.0,2021,51367,158,43,66,0.652,95,168,0.565,63,141,0.447,2.0,2.0,1.0,70.0,111.0,0.6306,25.0,57.0,0.4386,5.11186,4.07299,130.819,95.1321,90.9519,184.339,6.31114,3.21319,9.52434,1.7,8.1,28.3,20.1,1.3,3.4,21.4,2.9,88.4,9.0,309,0.511326860841424
Donovan Mitchell,Wing G,Fr,45.0,6-3,Louisville,ACC,31,47.7,19.0645,7.3871,1.0968,2.2581,3.3548,1.6774,0.967700009397201,1.73338843,0.8065,0.0968,20.8,113.7,48.9,52.75,2016,41754,84,43,57,0.754,66,118,0.559,18,72,0.25,14.0,16.0,0.875,38.0,53.0,0.717,28.0,65.0,0.4308,1.99694,2.83974,118.107,92.4761,86.9941,111.579,1.8899,3.78404,5.67394,6.6,13.5,15.8,14.6,0.6,2.5,30.0,5.3,94.4,13.0,190,0.442105263157895
Donovan Mitchell,Combo G,So,45.0,6-3,Louisville,ACC,34,80.1,32.2941,15.5588,1.0882,3.7647,4.8529,2.7353,1.6470999308047,1.66067641,2.0588,0.5,23.3,114.4,49.8,53.4,2017,41754,181,87,108,0.806,101,218,0.463,80,226,0.354,9.0,13.0,0.6923,64.0,116.0,0.5517,37.0,101.0,0.3663,4.18939,4.83082,125.451,93.2413,86.3654,232.285,5.28447,4.78443,10.0689,3.7,12.9,16.0,12.7,1.7,3.7,24.3,3.2,94.4,13.0,444,0.407657657657658
Donovan Mitchell,PF/C,Fr,2.0,6-8,Wake Forest,ACC,4,0.5,1.75,0.75,0.0,0.25,0.25,0.0,,0.0,0.0,0.0,27.6,60.4,100.0,76.92,2017,49374,1,1,2,0.5,1,1,1.0,0,0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,-0.142486,0.0977254,64.3273,114.145,113.698,1.00577,-6.43658,-3.10124,-9.53782,0.0,16.1,0.0,57.4,0.0,0.0,200.0,0.0,46.4,,1,1.0
Donovan Mitchell,Stretch 4,So,2.0,6-8,Wake Forest,ACC,30,27.2,11.2333,2.9,0.4667,1.7667,2.2333,0.2,0.633299990088855,0.3158061,0.3,0.2667,12.7,103.7,60.2,61.99,2018,49374,31,10,13,0.769,16,29,0.552,15,35,0.429,2.0,3.0,0.6667,11.0,18.0,0.6111,5.0,12.0,0.4167,0.392855,1.15077,97.877,105.174,100.276,65.3323,-1.90452,2.01958,0.115066,4.7,18.3,3.2,25.2,2.8,1.5,20.3,7.1,46.4,,64,0.484375
Evan Mobley,C,Fr,4.0,7-0,USC,P12,33,83.6,33.9394,16.3636,2.7273,5.9394,8.6667,2.3939,2.24240000253287,1.06756154,0.7879,2.8485,23.4,119.4,59.5,62.4,2021,72870,197,134,193,0.694,185,301,0.615,12,40,0.3,63.0,66.0,0.9545,113.0,144.0,0.7847,72.0,157.0,0.4586,5.41028,5.00059,131.891,90.38,84.1517,256.359,7.31914,5.31963,12.6388,9.7,18.8,14.1,16.6,8.7,1.4,56.6,2.1,99.6,3.0,341,0.577712609970675
Jonathan Mogbo,C,Jr,2.0,6-8,Missouri St.,MVC,29,56.8,24.5,8.0333,2.5,4.4667,6.9667,1.4333,1.66669998206085,0.85996281,1.2667,1.1333,20.9,104.0,57.6,55.29,2023,77296,98,34,80,0.425,98,170,0.576,0,0,0.0,36.0,36.0,1.0,90.0,126.0,0.7143,8.0,44.0,0.1818,1.52334,2.9552,105.317,93.0011,94.1435,159.246,0.512605,2.54306,3.05567,12.3,22.7,13.0,20.9,5.5,3.3,47.1,3.6,,,170,0.576470588235294
Jonathan Mogbo,C,Jr,10.0,6-9,San Francisco,WCC,33,72.9,28.9412,14.2353,3.3529,6.8235,10.1765,3.6176,1.76470007454902,2.04998008,1.5882,0.8235,24.5,128.0,62.5,63.89,2024,77296,198,71,102,0.696,198,315,0.629,0,2,0.0,86.0,94.0,0.9149,172.0,232.0,0.7414,26.0,83.0,0.3133,4.64255,4.07521,134.485,91.0163,90.2781,231.908,6.49686,3.99284,10.4897,14.3,29.6,24.3,14.7,3.4,3.2,32.2,3.6,,,317,0.624605678233438
Malik Monk,Combo G,Fr,5.0,6-3,Kentucky,SEC,38,79.9,32.0526,19.8421,0.3158,2.1842,2.5,2.2895,2.0,1.14475,0.9474,0.5,25.1,115.7,54.3,58.59,2017,45276,251,148,180,0.822,147,296,0.497,104,262,0.397,24.0,28.0,0.8571,72.0,111.0,0.6486,75.0,187.0,0.4011,4.66707,3.94126,129.891,99.9136,94.239,210.41,6.03376,1.8408,7.87455,1.1,7.2,13.3,13.3,1.5,1.6,32.3,2.4,98.0,11.0,558,0.449820788530466
Moses Moody,Wing G,Fr,5.0,6-6,Arkansas,SEC,32,84.2,33.8125,16.8438,2.0,3.75,5.75,1.5625,1.6250000026,0.96153846,1.0,0.6562,21.6,116.0,50.3,56.81,2021,72944,165,151,186,0.812,107,224,0.478,58,162,0.358,10.0,11.0,0.9091,62.0,110.0,0.5636,45.0,114.0,0.3947,4.36811,4.07135,122.631,97.3739,92.4201,203.79,4.5333,1.61642,6.14972,6.3,11.8,8.0,11.8,2.0,1.6,48.2,2.7,91.4,14.0,386,0.427461139896373
Wendell Moore Jr.,Wing G,Fr,0.0,6-6,Duke,ACC,25,47.6,24.0,7.44,1.6,2.64,4.24,1.88,2.44000007371915,0.77049178,0.88,0.24,20.1,92.8,42.9,50.05,2020,71625,64,54,67,0.806,60,135,0.444,4,19,0.211,3.0,3.0,1.0,47.0,93.0,0.5054,13.0,42.0,0.3095,0.933008,2.95838,96.7684,94.7167,91.1073,109.194,-0.963397,1.46123,0.497837,7.4,11.7,12.6,27.6,0.9,2.0,43.5,3.5,94.4,26.0,154,0.415584415584416
Wendell Moore Jr.,Wing G,So,0.0,6-5,Duke,ACC,24,68.1,27.5417,9.7083,1.1667,3.5833,4.75,2.625,2.0,1.3125,1.1667,0.1667,20.9,101.9,47.1,51.13,2021,71625,86,39,46,0.848,64,133,0.481,22,73,0.301,3.0,4.0,0.75,50.0,76.0,0.6579,14.0,57.0,0.2456,2.11648,2.84147,107.632,102.674,97.2141,118.875,0.832487,0.78399,1.61648,4.9,15.5,16.3,20.1,0.6,2.5,22.3,3.4,94.4,26.0,206,0.41747572815534
Wendell Moore Jr.,Combo G,Jr,0.0,6-5,Duke,ACC,39,84.6,33.9487,13.4103,1.2051,4.0513,5.2564,4.4103,1.94870005031148,2.26320105,1.359,0.2051,20.3,121.1,56.9,60.53,2022,71625,188,95,118,0.805,136,250,0.544,52,126,0.413,14.0,18.0,0.7778,94.0,146.0,0.6438,42.0,103.0,0.4078,4.82205,3.80097,126.463,100.399,95.0287,235.363,5.38204,1.94645,7.32849,4.3,12.4,21.7,16.6,0.6,2.3,31.4,1.9,94.4,26.0,376,0.5
Ja Morant,Pure PG,So,12.0,6-3,Murray St.,OVC,31,93.5,36.6061,24.4848,1.2121,4.4848,5.697,9.9394,5.15150036294874,1.92941848,1.7576,0.8182,36.0,115.6,54.7,60.77,2019,50678,250,211,259,0.815,194,356,0.545,56,152,0.368,28.0,31.0,0.9032,160.0,264.0,0.6061,34.0,92.0,0.3696,6.42415,4.14161,136.934,97.0275,97.5618,228.668,8.27698,1.67621,9.95319,4.1,12.6,51.4,22.0,2.2,2.4,51.0,1.6,,2.0,508,0.492125984251969
Monté Morris,Scoring PG,Fr,11.0,6-2,Iowa St.,B12,36,69.1,28.1389,6.75,0.5,2.0556,2.5556,3.7222,0.777800041334027,4.78554873,1.2778,0.1944,12.6,125.1,50.8,56.99,2014,38703,77,61,72,0.847,49,110,0.445,28,69,0.406,0.0,0.0,,31.0,54.0,0.5741,18.0,57.0,0.3158,2.83703,3.10316,117.869,103.791,97.3508,180.752,1.80518,3.13298,4.93816,2.0,7.6,20.4,12.2,0.7,2.5,40.2,2.4,83.6,51.0,179,0.430167597765363
Monté Morris,Scoring PG,So,11.0,6-2,Iowa St.,B12,34,84.8,33.9118,11.9412,0.7059,2.7353,3.4412,5.1765,1.11759999911395,4.63180029,1.8824,0.4412,17.7,126.2,55.9,58.61,2015,38703,155,64,85,0.753,123,225,0.547,32,81,0.395,2.0,2.0,1.0,71.0,110.0,0.6455,52.0,115.0,0.4522,4.91927,3.92039,129.178,98.9761,94.0868,222.707,5.5927,3.62598,9.21868,2.5,8.6,27.4,10.7,1.3,3.2,27.8,1.6,83.6,51.0,306,0.506535947712418
Trey Murphy III,Stretch 4,Fr,2.0,6-7,Rice,CUSA,30,51.8,20.6562,8.4062,0.5625,2.0,2.5625,0.6875,0.6875,1.0,0.4688,0.5,16.5,121.4,62.9,64.49,2019,65675,83,37,51,0.725,20,38,0.526,63,144,0.438,4.0,4.0,1.0,9.0,10.0,0.9,11.0,28.0,0.3929,2.08209,1.25677,116.442,108.857,111.963,108.842,4.43212,-0.856176,3.57594,3.1,10.8,7.3,11.7,2.5,1.1,28.0,2.7,,17.0,182,0.456043956043956
Trey Murphy III,Wing F,So,2.0,6-8,Rice,CUSA,27,68.6,30.1724,13.6897,1.1724,4.3103,5.4828,1.2414,1.41380000228458,0.87805913,0.931,0.5517,20.1,110.3,54.3,58.03,2020,65675,116,60,72,0.833,48,88,0.545,68,188,0.362,19.0,19.0,1.0,39.0,50.0,0.78,9.0,38.0,0.2368,2.68349,2.32206,110.712,105.165,105.387,157.901,2.99065,-0.967811,2.02284,4.4,15.2,8.5,13.2,1.5,1.8,26.1,3.5,,17.0,276,0.420289855072464
Trey Murphy III,Wing F,Jr,25.0,6-9,Virginia,ACC,25,73.5,29.56,11.28,0.6,2.8,3.4,1.2,0.759999960733335,1.57894745,0.8,0.44,17.3,127.9,63.9,66.99,2021,65675,96,38,41,0.927,44,71,0.62,52,120,0.433,23.0,24.0,0.9583,33.0,47.0,0.7021,11.0,24.0,0.4583,4.26661,3.28738,127.06,100.979,95.0464,116.001,5.25197,1.95325,7.20522,2.8,11.7,8.2,9.8,1.8,1.8,21.5,2.7,,17.0,191,0.50261780104712
Dejounte Murray,Combo G,Fr,5.0,6-4,Washington,P12,34,82.2,33.5,16.1176,1.4118,4.5588,5.9706,4.4706,3.23529996671345,1.38181932,1.8235,0.2941,26.0,97.8,45.1,48.51,2016,40260,202,110,166,0.663,168,368,0.457,34,118,0.288,14.0,17.0,0.8235,100.0,166.0,0.6024,68.0,201.0,0.3383,2.44363,3.80769,109.328,100.785,96.5625,243.083,1.61655,1.24165,2.85821,4.1,13.7,25.7,19.0,0.8,2.8,34.2,3.2,90.4,29.0,486,0.415637860082305
Jamal Murray,Wing G,Fr,23.0,6-4,Kentucky,SEC,36,87.1,35.1944,20.0,1.4722,3.6944,5.1667,2.1944,2.33330004503278,0.94047056,0.9722,0.3056,25.4,118.0,55.9,59.0,2016,41317,244,119,152,0.783,131,261,0.502,113,277,0.408,18.0,19.0,0.9474,77.0,111.0,0.6937,54.0,150.0,0.36,5.41929,3.99868,132.758,101.145,96.8367,209.711,8.01444,0.898452,8.91289,4.9,11.1,12.1,15.3,0.9,1.6,28.3,2.4,98.2,7.0,538,0.453531598513011
Keegan Murray,PF/C,Fr,15.0,6-8,Iowa,B10,31,44.8,18.0,7.2258,1.6129,3.4516,5.0645,0.5484,0.645200031775278,0.84996896,0.7742,1.2581,18.0,119.4,55.4,58.59,2021,73465,84,40,53,0.755,68,112,0.607,16,54,0.296,18.0,19.0,0.9474,48.0,74.0,0.6486,20.0,38.0,0.5263,2.36148,2.33345,123.216,95.279,89.7461,138.769,4.21588,2.87361,7.08949,9.8,19.2,5.2,11.2,7.2,2.4,31.9,4.2,35.6,4.0,166,0.506024096385542
Keegan Murray,Stretch 4,So,15.0,6-8,Iowa,B10,35,77.0,31.8857,23.4857,2.8571,5.8,8.6571,1.4857,1.11430000767792,1.33330341,1.2857,1.9429,28.1,131.2,61.4,63.8,2022,73465,307,142,190,0.747,241,388,0.621,66,166,0.398,63.0,67.0,0.9403,196.0,277.0,0.7076,45.0,111.0,0.4054,7.09296,3.90214,149.962,95.8768,91.8783,255.59,12.5959,2.39397,14.9899,9.8,20.2,10.1,7.1,6.4,2.3,34.3,2.3,35.6,4.0,554,0.554151624548736
Kris Murray,Wing F,Fr,20.0,6-8,Iowa,B10,13,3.4,3.2308,0.6154,0.2308,0.4615,0.6923,0.0769,0.1538,0.5,0.0769,0.0,17.8,71.3,23.1,28.67,2021,72239,3,2,2,1.0,3,8,0.375,0,5,0.0,1.0,2.0,0.5,3.0,4.0,0.75,0.0,4.0,0.0,-0.154983,0.290078,71.4313,104.066,101.381,7.55041,-6.61819,-3.55214,-10.1703,7.8,14.3,3.6,15.1,0.0,1.3,15.4,2.9,35.8,23.0,13,0.230769230769231
Kris Murray,Stretch 4,So,24.0,6-8,Iowa,B10,35,43.3,17.9429,9.7143,1.5714,2.6857,4.2571,1.0571,0.771399931940794,1.37036569,0.8286,0.8857,24.2,119.6,56.2,57.61,2022,72239,124,49,76,0.645,81,148,0.547,43,111,0.387,12.0,13.0,0.9231,60.0,99.0,0.6061,21.0,49.0,0.4286,2.79408,2.17689,130.595,96.8887,92.1847,138.782,6.22605,2.22341,8.44946,9.5,16.6,10.9,10.1,5.2,2.6,29.3,5.5,35.8,23.0,259,0.478764478764479
Kris Murray,Stretch 4,Jr,24.0,6-8,Iowa,B10,29,75.6,34.7931,20.2069,2.7586,5.1724,7.931,2.0,1.48280000921708,1.34879956,1.0345,1.1724,25.6,118.5,54.8,57.22,2023,72239,217,86,118,0.729,151,259,0.583,66,197,0.335,17.0,22.0,0.7727,126.0,188.0,0.6702,25.0,71.0,0.3521,5.6366,3.56058,134.32,104.545,99.4846,194.329,7.89322,0.0859165,7.97913,8.5,17.8,11.7,9.5,3.4,1.7,25.9,2.4,35.8,23.0,456,0.475877192982456
Collin Murray-Boyles,PF/C,Fr,30.0,6-7,South Carolina,SEC,28,46.6,22.7857,10.4286,2.3571,3.3214,5.6786,1.75,1.21430003856548,1.44115947,1.0,1.0,22.9,121.5,59.7,61.64,2024,79239,117,58,86,0.674,117,191,0.613,0,5,0.0,23.0,27.0,0.8519,98.0,145.0,0.6759,19.0,46.0,0.413,3.31217,2.92938,130.842,98.4845,93.1962,132.641,5.70509,3.79999,9.50507,12.0,17.5,17.1,14.3,4.6,2.7,43.9,4.1,82.2,,196,0.596938775510204
